Stefan,Byström,7.6.2011,Sweden
Billy,Craggs,29.10.2011,United States
Landon,Arena,3.9.2012,United States
Danil,Kerzhakov,26.7.2011,Russia
Brendon,Crandall,14.12.2013,United States
Alec,Mastrosimone,11.2.2013,United States
Alexey,Sukhov,2.12.2013,Russia
Alex,Wellman,28.5.2009,United States
Jacob,Kraus,28.10.2008,United States
Kirk,Lappin,13.5.2011,United States
Rob,Mermis,18.2.2013,United States
Hunter,Wolfe,4.3.2011,United States
David,Krajícek,13.9.2010,Czechia
Tony,Bertilsson,4.2.2009,Sweden
Tom,DeSimone,5.4.2011,United States
Radek,Vesely,28.7.2012,Czechia
Jouni,Sormunen,24.10.2009,Finland
Petri,Väisänen,30.7.2014,Finland
Tero,Mäntylä,19.1.2011,Finland
Mikkel,Wass,14.4.2011,Denmark
Miroslav,Tomas,27.4.2014,Croatia
Tomas,Masek,4.8.2014,Czechia
Kaedan,Veillette,28.5.2009,Canada
Cédric,Bastien,17.2.2013,Canada
Arttu,Kauppinen,21.6.2011,Finland
Joonas,Strömberg,20.7.2012,Finland
Fabian,Carciola,26.7.2013,Germany
Markus,Seidl,11.1.2014,Austria
Jon,Cormier,13.3.2014,Canada
Brandon,Hausinger,26.11.2013,United States
Jaroslav,Durkech,30.8.2013,Slovakia
Victor,Zotov,24.1.2013,Russia
Troy,Cave,22.4.2014,Canada
Stanislav,Zykov,3.4.2014,Russia
Sean,David,13.9.2009,Canada
Jan,Valenza,24.7.2009,Switzerland
Þórður,Júlíusson,11.12.2008,Iceland
Alexander,Chistyakov,11.3.2011,Russia
Leevi,Järventie,29.8.2014,Finland
Jesper,Gren,14.9.2010,Sweden
Denis,Chernov,18.9.2011,Russia
Wyatt,Burston,21.10.2008,Canada
Sampo,Hyvönen,2.12.2012,Finland
Lukás,Fabián,22.11.2010,Slovakia
Sam,Papa,31.10.2011,New Zealand
Siim,Kaju,21.2.2012,Estonia
Sergey,Arkhipov,23.1.2010,Russia
Thijs,de Ligt,15.3.2011,Netherlands
Andy,Sourdif,16.9.2013,Canada
Philippe,Senn,17.11.2009,Switzerland
Dylan,Luedtke,25.7.2014,United States
Greg,Poole,26.1.2014,Canada
Artur,Finonchenko,8.2.2013,Kazakhstan
Nicola,Puntoriere,14.7.2011,Italy
Ulrik,Sörensen,11.7.2013,Sweden
Alex,Bachelor,22.10.2008,New Zealand
Tim,Schäfer,20.7.2010,Germany
Anton,Gubarev,4.3.2014,Russia
Jacob,Drouin,31.3.2010,Canada
Edgaras,Cesnauskis,29.9.2012,Lithuania
Jean-Claude,Barbet,28.12.2011,Canada
Daniel,Rioux,26.2.2010,Canada
Vladislavs,Silagailis,18.8.2011,Latvia
Pavel,Mikulchik,8.3.2009,Belarus
Rihards,Vasiljevs,24.10.2009,Latvia
Kévin,Terrier,7.4.2012,France
Luca,Kirchhoff,25.10.2008,Germany
Pavol,Siska,18.7.2009,Slovakia
Jake,Mullen,8.11.2008,Australia
Carl-Johan,Möller,21.2.2012,Sweden
Juraj,Gasparovic,21.2.2011,Slovakia
Trond,Helland,23.9.2010,Norway
Petr,Havránek,31.8.2014,Czechia
Alexandr,Khokhlov,5.8.2012,Russia
Tyler,Cutting,21.2.2013,Canada
Zachary,Bernier,23.12.2012,Canada
Frans,Pedersen,26.2.2013,Denmark
Mat,Farrell,5.6.2010,Canada
Philippe,Wieser,21.6.2012,Switzerland
Matt,Peckham,21.7.2010,Canada
Kalen,Drolet,15.10.2011,Canada
Antti,Piispanen,20.4.2012,Finland
Mikhail,Glukhov,1.5.2012,Russia
Mikkel,Bech,24.1.2012,Denmark
Djuro,Stanojevic,3.2.2012,Serbia
Derek,Dallaire,14.9.2014,Canada
Roger,Folin,14.4.2011,Sweden
Joey,Tynan,24.1.2012,United States
Jean-François,Dawe,10.2.2010,Canada
Robert,Côté,23.10.2011,Canada
Alfred,Lundholm,23.11.2009,Sweden
Liam,Mullen,4.2.2011,Australia
Jake,Greeley,1.8.2009,United States
Joel,Ryynänen,25.7.2010,Finland
Stefan,Hedström,3.8.2014,Sweden
Lukás,Pospísil,19.11.2009,Czechia
Alexandr,Zhdanov,10.11.2010,Russia
Kyle,Peterlin,27.3.2010,United States
Tanner,Halpin,4.2.2013,United States
Kairat,Ibraev,17.7.2012,Kazakhstan
Alexandre,Niakaté,5.9.2009,Canada
Julien,Degen,21.3.2012,Switzerland
Axel,Walldén,20.5.2012,Sweden
Chris,Taormina,12.4.2014,United States
Nordin,Swennen,10.8.2010,Belgium
Garrett,Misiak,9.6.2014,United States
Tae-Su,Jang,6.3.2012,South Korea
Simen,Jakobsen,22.9.2012,Norway
Jordan,O'Dell,15.4.2014,Canada
Isak,Göthberg,5.6.2010,Sweden
Ilya,Bachurin,23.3.2012,Russia
Sergiy,Mazur,10.1.2009,Ukraine
Jack,Krygier,7.1.2012,United States
Christophe,Papin,21.8.2012,Canada
Jackson,Pyzdrowski,13.10.2011,United States
Marius,Costache,15.9.2013,Romania
Dave,Cusin,20.5.2011,United States
Miguel Ángel,Vargas,15.11.2010,Mexico
Jian,Qu,12.10.2013,China
Tobias,Eisenmenger,25.2.2009,Germany
Saso,Kavcic,21.4.2010,Slovenia
Jakub,Král,18.9.2009,Czechia
Chuck,Hobson,13.5.2009,Canada
Victor,Lindbäck,27.2.2013,Sweden
Josh,Dhaliwal,24.11.2013,Canada
Oleg,Grigoryev,21.4.2010,Belarus
Tuomas,Malinen,2.11.2012,Finland
Denis,Bolshakov,9.4.2013,Russia
Alain,Faes,12.8.2009,Belgium
Tyler,Shero,13.8.2012,United States
Mitja,Ban,6.12.2009,Slovenia
Marko,Hämäläinen,14.2.2010,Finland
Ivan,Kalugin,10.2.2010,Russia
Daniel,Díaz,2.5.2011,Spain
Romain,Dembélé,6.5.2010,France
Arne,Seifert,4.10.2012,Germany
Bo,Burström,24.5.2013,Sweden
Chris,Fallon,8.1.2013,United States
Thierry,Baltisberger,30.6.2010,Switzerland
Raphaël,Gagnon,30.8.2009,Canada
Jesper,Rämö,22.9.2011,Finland
Ryan,Rowney,15.4.2012,Canada
Jackson,Bois,9.4.2013,Canada
Gabriel,Erixon,24.11.2013,Sweden
Ilya,Ovchinnikov,15.6.2014,Russia
Piotr,Kowalczyk,25.5.2009,Poland
Colin,Mack,31.5.2011,Canada
Josef,Dufek,20.2.2014,Czechia
John,Waibel,8.12.2009,United States
Géza,Horváth,1.7.2012,Hungary
Frédéric,Kobel,13.5.2010,Switzerland
Nikolajs,Putnins,15.10.2013,Latvia
Daisuke,Kubo,14.8.2010,Japan
Craig,Cameron,7.3.2010,Great Britain
Gaël,Arnaud,14.6.2010,Canada
Evgeny,Prokopenko,29.9.2011,Russia
Brandon,Kuraly,23.12.2010,United States
Matthias,Steffen,1.2.2009,Germany
Dan,Røykås Marthinsen,6.12.2008,Norway
Kyle,Hannoun,16.5.2013,Canada
Fabio,Aeschlimann,30.4.2009,Switzerland
Vili,Vidgren,21.4.2009,Finland
Jean,André,13.2.2013,France
Conor,Rey,3.3.2014,United States
Ilja,Mikelsons,12.9.2012,Latvia
Pavel,Shpakov,14.2.2012,Russia
Mason,Curran,16.1.2014,Canada
Kenneth,Theting,23.3.2010,Norway
Libor,Dlouhý,3.2.2013,Czechia
Joachim,Bertelsen,22.1.2009,Denmark
Markus,Wallner,27.7.2010,Austria
Miroslav,Rybár,17.9.2008,Slovakia
Filip,Källström,9.2.2009,Sweden
Massimo,Miano,9.10.2011,Italy
Oliver,Schüler,12.8.2010,Germany
David,Pavlin,2.7.2011,Slovenia
Mihail,Makritsky,18.4.2014,Belarus
Adrian,Thériault,2.2.2011,Canada
Emerson,Kiefiuk,27.5.2009,United States
Dave,Kwiecinski,9.11.2013,United States
Greg,Tortorella,20.4.2010,United States
Cameron,Greeley,3.1.2010,United States
Lawson,Shome,12.2.2011,Canada
Justin,Bullock,16.6.2010,United States
Parker,Khaira,15.6.2012,Canada
Sebastian,Günter,14.2.2009,Germany
Joe,Currie,22.7.2009,Canada
Angelo,Altorfer,7.3.2010,Switzerland
Romuald,Diaby,23.1.2014,Canada
Matt,Seeler,26.6.2012,United States
Brooks,Lévesque,13.3.2009,Canada
Christophe,Macalou,2.3.2014,Canada
Scott,Hankinson,10.3.2009,United States
Fabian,Frick,12.4.2014,Switzerland
Sergei,Kirillov,1.10.2010,Russia
Markus,Ritter,1.6.2010,Germany
Michael,Törnqvist,27.4.2011,Sweden
Patrick,Stålberg,29.4.2011,Sweden
David,Vos,2.8.2012,Canada
Joni,Sundström,30.9.2011,Finland
Milan,Manning,16.3.2011,Canada
David,Henkel,9.4.2009,United States
Petteri,Mäenpää,27.2.2009,Finland
Dustin,Gagné,26.7.2009,Canada
Chris,Arena,4.5.2010,United States
William,Lundbäck,11.7.2014,Sweden
Benjamin,LaBossiere,24.2.2012,Canada
Nathan,McAuley,4.11.2012,Canada
Igor,Rozanov,25.11.2009,Russia
Sébastien,Cairns,18.4.2010,Canada
Andreas,Lauridsen,10.4.2010,Denmark
Brent,Helgeson,9.5.2009,United States
Anders,Fridén,29.8.2013,Sweden
Andrei,Pivunov,17.3.2012,Russia
Ryan,Castro,27.4.2014,United States
Zack,Bergeron,24.5.2010,Canada
Sacha,Gerber,19.7.2011,Switzerland
Sascha,Djuricin,5.7.2010,Austria
Josh,Slaker,8.10.2010,United States
Guillaume,Gélinas,12.4.2013,Canada
Ryan,Kann,21.4.2009,United States
Jonathan,Émond,22.9.2010,Canada
Chayse,Merl,14.8.2011,United States
William,Sandström,20.9.2009,Sweden
Joey,Delorme,18.6.2014,Canada
Jonathan,Nylén,25.3.2011,Sweden
Mike,Ladue,22.8.2010,United States
Kamil,Dufek,28.3.2011,Czechia
Teddy,McLane,10.5.2009,United States
Josh,Irving,4.3.2010,Canada
Kirils,Kolesnikovs,21.9.2008,Latvia
Marc,McNamee,6.4.2013,Canada
Denis,Leonov,19.12.2010,Russia
Thomas,Fernandez,11.6.2011,Canada
Guillaume,Bâ,27.8.2014,Canada
Stephen,Kassian,9.5.2010,Canada
Brody,Shearer,1.10.2008,Canada
Simon,Enström,24.11.2013,Sweden
Beck,Baillargeon,11.3.2013,Canada
Luca,Pavan,16.9.2013,Canada
Stefan,Knoll,6.7.2014,Germany
Loïc,Mendy,17.3.2014,Canada
Jouko,Huhtala,21.2.2013,Finland
Dusan,Michalik,16.10.2012,Slovakia
Nick,Lerg,31.8.2013,United States
Zan,Robar,22.11.2008,Slovenia
Christopher,Doyle,12.1.2014,Canada
Fabien,N'Guessan,2.9.2009,France
Peter,Dornic,3.8.2012,Slovakia
Henry,Königs,29.1.2013,Germany
Ty,Brack,3.10.2011,Canada
Kyle,Busdeker,17.11.2010,United States
Julien,Ouellette,28.2.2011,Canada
Connor,Bouma,27.9.2008,Canada
Thomas,Kroos,5.6.2010,Canada
Scott,Samson,5.10.2011,Canada
Ville,Virta,3.6.2009,Finland
Anthony,Scheerer,6.7.2012,United States
Tomás,Zelenka,22.3.2012,Czechia
Jon,Auger,1.12.2012,Canada
Duncan,Dyck,27.8.2013,Canada
Cody,Borer,12.6.2009,United States
Justin,Ferland,6.8.2012,Canada
Anton,Björk,5.1.2013,Sweden
Ron,Lagacé,8.3.2009,Canada
Scott,Hendrickson,24.11.2012,United States
Jimmie,Rosén,5.1.2011,Sweden
Daniel,Lévesque,9.8.2011,Canada
Lucas,Carrière,19.3.2011,Canada
Tyler,Milne,13.6.2014,Canada
Youness,Henneuse,24.11.2010,Canada
Jordan,Basilico,10.11.2010,United States
Adrian,Gagné,25.5.2014,Canada
Igor,Klimovich,25.11.2008,Belarus
Florian,Denis,9.8.2011,Canada
Aku,Lantta,16.8.2009,Finland
Andrei,Lyubimov,13.10.2013,Russia
Joel,Oksanen,5.8.2010,Finland
Derek,Drevitch,25.3.2011,United States
Félix,Kerfoot,28.1.2010,Canada
Brad,Katic,30.5.2012,Canada
Valentin,Lutz,17.2.2014,Germany
Nathan,Doty,8.2.2010,United States
Mikael,Rosén,27.8.2012,Sweden
Sebastian,Alexandersson,18.7.2012,Sweden
Øyvind,Sundgot,11.12.2013,Norway
Max,Norrish,21.7.2010,Canada
Reese,Kroeker,16.5.2012,Canada
Cole,Nachbaur,13.11.2008,Canada
Jack,Farnham,29.6.2010,United States
Mark,Helgeson,1.4.2011,United States
Martin,Havel,27.9.2012,Czechia
Dmitri,Nikitin,5.3.2014,Russia
Joona,Kurvinen,4.10.2011,Finland
Ruan,Crowley,17.10.2011,Canada
Andrei,Kozlovsky,13.10.2010,Russia
Tomas,Petr,7.12.2012,Czechia
Taner,Sigalet,16.3.2010,Canada
Ryan,Hunwick,6.6.2009,United States
Ari,Toivola,11.6.2014,Finland
Conor,Kelleher,12.9.2009,United States
Yevgeni,Biryukov,19.1.2014,Russia
Teppo,Tuovinen,21.8.2011,Finland
Boo,Benson,19.6.2011,United States
Nicolas,Magnus,7.2.2009,Canada
Jean-Pierre,Meurant,24.1.2011,Canada
Dan,Carkner,11.9.2010,Canada
Matthew,Mallette,13.2.2011,Canada
Shane,Gessert,15.7.2009,United States
Jeff,Johannes,2.12.2011,United States
Alexander,Abramov,30.5.2013,Russia
Tyce,Curry,14.2.2014,United States
Carter,Fejes,23.9.2013,United States
Vincent,Lafon,28.7.2011,Canada
Brian,Agosta,4.5.2010,United States
Gage,Potter,10.11.2012,United States
Severin,Lüthi,15.6.2010,Switzerland
James,Scanlan,21.11.2013,Canada
Wictor,Grundström,16.11.2010,Sweden
Pierre,Fuchs,30.6.2012,Canada
Joel,Lundgren,26.4.2009,Sweden
Greg,Hayden,25.7.2013,United States
Blake,Isenhour,16.7.2010,United States
Manuel,Gatto,8.7.2010,Italy
David,Sjöström,9.12.2009,Sweden
Antto,Aaltonen,28.9.2008,Finland
Valentin,Vasiljev,26.10.2012,Russia
Mitchell,Billett,18.5.2011,United States
Stéphane,Garcia,9.12.2012,Canada
Steve,Friedman,17.8.2013,Canada
Raphaël,Bertrand,7.9.2011,Canada
Andy,Lanza,1.7.2014,Switzerland
Thomas,Lachuer,26.2.2009,Canada
Casey,Clendening,10.7.2011,United States
Alexander,Schegolkov,8.3.2014,Russia
Neil,Mutter,28.12.2009,Canada
Adam,Ahlgren,28.5.2012,United States
David,Räty,7.5.2011,Finland
Václav,Beránek,21.2.2009,Czechia
Alex,Huovinen,8.3.2014,Finland
André,Engsund,2.4.2011,Sweden
Stefan,Hanna,30.3.2011,Sweden
Martin,Rieper,23.7.2012,Denmark
Christian,Schmutz,12.8.2010,Switzerland
Marc,Pedersen,15.7.2009,Denmark
Stepan,Voropayev,14.6.2009,Russia
Keli,Clune,25.3.2012,Canada
Marc-Antoine,Roy,1.11.2012,Canada
Sami,Seferi,1.2.2013,Finland
Jimmie,Jansson,28.3.2012,Sweden
Antoine,Butler,2.4.2010,Canada
Matthew,Murdaca,16.3.2012,Canada
Zheng,Lin,14.10.2012,China
Artyom,Solovyov,10.3.2009,Russia
Dong-Hyun,Ahn,19.11.2008,South Korea
William,Åberg,5.2.2012,Sweden
Jere,Saari,26.4.2014,Finland
Derek,Czarnik,5.1.2014,United States
Michael,Plasil,5.9.2013,Czechia
Szabolcs,Kovács,28.1.2010,Hungary
Dallas,Campanale,6.12.2013,United States
Rob,Renouf,26.9.2008,Canada
Nicholas,Nardella,10.11.2012,United States
Lukás,Procházka,6.7.2013,Czechia
Alexander,Borisov,26.9.2009,Russia
Ivan,Brackett,23.4.2012,United States
Daniel,Franz,29.3.2011,Germany
Kristian,Fjellstad,22.11.2011,Norway
Lanny,Kryczka,24.8.2010,Canada
Martin,Petrzela,2.5.2009,Czechia
Marty,Gicewicz,1.8.2011,United States
Pat,Fontaine,31.3.2014,United States
Otto,Eloranta,9.10.2011,Finland
Marko,Tahvanainen,1.5.2009,Finland
Benoît,Strumas,1.5.2013,Canada
Jack,Curti,21.2.2010,United States
Martin,Majoros,13.4.2010,Slovakia
Steven,Farney,5.1.2012,United States
Lars,Brandts,28.6.2013,Netherlands
Mark,Gagné,7.6.2011,Canada
Charlie,Connauton,8.7.2011,Canada
Jordan,Forbes,13.12.2010,Great Britain
Arto,Penttinen,10.3.2013,Finland
Josh,Bérubé,2.4.2010,Canada
Eduard,Drozd,19.6.2013,Belarus
Johan,Österberg,26.9.2008,Sweden
Tom,Tokarski,4.11.2012,Canada
Nick,Gillespie,9.12.2010,United States
Slawomir,Zurek,29.6.2010,Poland
Martin,Sundström,31.3.2012,Sweden
Adam,Siska,14.4.2014,Slovakia
Matt,Gabriele,4.12.2012,United States
Leonardo,Bruno,19.2.2013,Italy
Aleksejs,Tarasovs,10.1.2012,Latvia
Brad,Harlow,19.11.2011,United States
Sasa,Sabljak,18.7.2013,Croatia
Henri,Hakala,21.3.2010,Finland
Olexandr,Savchenko,8.9.2013,Ukraine
Maxim,Vorobyov,17.3.2012,Russia
Connor,Marsh,11.1.2009,United States
Maksim,Vasilyev,18.10.2009,Kazakhstan
Adam,Grenier,2.4.2012,Canada
William,García,2.11.2013,Mexico
James,Liddell,2.3.2009,Great Britain
Nick,Glendening,4.7.2009,United States
Sebastian,Westermark,20.12.2009,Sweden
Zoran,Kavcic,7.6.2013,Slovenia
Michal,Látal,4.5.2012,Czechia
Tomas,Karlsen,7.12.2008,Norway
Alexander,Gordeyev,27.6.2012,Russia
Stanislav,Khatsei,2.7.2009,Russia
Michael,Schläpfer,15.2.2009,Switzerland
Edwin,Boland,2.8.2014,Canada
Sakari,Järvinen,13.2.2010,Finland
Alexander,Niklasson,10.10.2009,Sweden
Rod,Deblois,17.6.2012,United States
Tomas,Østby,18.3.2009,Norway
Robert,Pohl,6.7.2009,Germany
Anthony,Biatour,19.5.2014,Belgium
James,Caldwell,16.10.2010,Canada
Collin,Kann,20.7.2013,United States
Roberts,Sevcenko,4.3.2011,Latvia
Chase,McVeigh,5.4.2009,Canada
Václav,Holub,25.2.2013,Czechia
Vladimir,Makeyev,17.8.2010,Russia
Aleksejs,Bespalovs,9.9.2010,Latvia
Tomas,Trencan,31.12.2009,Slovakia
Joël,Egli,26.1.2013,Switzerland
Kevin,Lakos,22.2.2012,Austria
Mason,Gillespie,7.7.2011,United States
Michaël,Rose,9.12.2011,Canada
Jack,Johnstone,22.10.2012,Canada
Sander,Tandberg,18.5.2013,Norway
Raúl,González Fernández,17.9.2010,Spain
Émile,Fairbanks,6.2.2012,Canada
Ahmed,Cros,15.7.2014,Canada
Benjamin,Drevitch,23.3.2009,United States
Igor,Kashtanov,4.4.2012,Russia
Petr,Novák,30.6.2014,Czechia
Artyom,Bachurin,12.8.2010,Russia
Radoslav,Havlík,13.3.2014,Czechia
Arunas,Gintalas,22.2.2011,Lithuania
Miro,Kinnunen,1.9.2013,Finland
Lucas,Kainz,20.12.2009,Austria
Maxime,Poirier,16.9.2012,Canada
Aleksandrs,Gramovics,22.7.2009,Latvia
Alexei,Arzamastsev,16.5.2014,Russia
Chris,Karki,9.11.2013,United States
Jari,Salomäki,11.1.2013,Finland
Eric,Ernsting,21.11.2013,United States
Robin,Blank,28.10.2011,Germany
Jakub,Procházka,7.8.2011,Czechia
Thomas,Fichaud,18.4.2010,Canada
Pavel,Sustr,29.9.2013,Czechia
Michael,Martel,2.11.2009,Canada
Alex,Groleau,13.8.2010,Canada
Taavi,Aas,16.1.2009,Estonia
Médérik,Harrison,5.1.2014,Canada
Serafino,Stefanini,15.6.2014,Italy
Andrija,McDowell,7.11.2009,Australia
Casper,Ahlmann,3.1.2012,Denmark
Rúnar,Sigurjónsson,24.2.2010,Iceland
Anthony,Boxall,8.7.2013,New Zealand
Georgi,Khabarov,23.1.2011,Russia
Simone,Rosini,9.1.2011,Italy
Félix,Dufour,21.9.2013,Canada
Benjamin,Boka,8.9.2009,United States
Adam,Gomez,3.5.2014,Canada
Zoran,Zivanovic,14.11.2010,Serbia
Shunsuke,Ono,12.5.2009,Japan
Edijs,Kozlovs,14.6.2012,Latvia
Sergey,Bezrukov,21.4.2009,Russia
Oliver,Arseneau,19.6.2014,Canada
Spencer,Bitetto,12.7.2014,United States
Tomi,Mäkelä,8.6.2010,Finland
Nicklas,Kristensen,26.4.2014,Denmark
Elie,Heck,21.2.2014,Canada
Marcel,Pfaffengut,29.8.2011,Germany
Wesley,Burgzorg,13.3.2012,Netherlands
David,Coulibaly,30.4.2009,France
Anton,Andreyev,15.1.2012,Russia
Filip,Holmqvist,30.8.2010,Sweden
Daniele,Bickel,22.6.2014,Switzerland
Jasse,Koskiranta,20.2.2011,Finland
Dan,Sheehan,28.4.2009,Canada
Richard,Sjödin,28.5.2010,Sweden
Artem,Gryshko,13.5.2014,Ukraine
Cristian,Rus,24.4.2010,Romania
Igor,Ionov,18.11.2012,Russia
Silvan,Aegerter,1.11.2012,Switzerland
Thomas,Poulsen,2.8.2010,Denmark
Riley,Mongo,25.6.2014,Canada
David,Mlakar,22.3.2009,Slovenia
Filip,Kjellberg,28.12.2009,Sweden
Simen,Moen,26.7.2011,Norway
Samuel,Pilon,25.2.2014,Canada
Simon,Moravcik,25.8.2013,Slovakia
Alex,Fallon,2.9.2013,United States
Riccardo,Valentini,7.12.2011,Italy
Jean-Marc,Bâ,12.3.2012,France
Ruslan,Bokhno,26.9.2010,Belarus
Alexander,Kulovits,13.2.2014,Austria
Georgi,Varnakov,13.2.2014,Russia
Mirko,Strobl,30.4.2011,Germany
Ville,Seppälä,9.2.2010,Finland
Vlastimil,Koukal,29.5.2014,Czechia
Jürgen,Darko,15.7.2011,Austria
Quinn,Fensore,5.11.2008,United States
Alex,Massé,9.3.2009,Canada
Colton,Coulter,13.12.2012,Canada
Jack,Baun,13.7.2011,Canada
Christian,Grabavoy,13.3.2014,United States
Adam,Gambrell,21.9.2010,United States
Paul,Martin,15.5.2013,Canada
Dustin,Klos,30.8.2010,Germany
Collin,Horwath,4.3.2010,United States
Tristan,Cormier,9.9.2009,Canada
Brett,Baier,1.12.2010,Canada
Vincent,Bühler,2.1.2011,Switzerland
Ryan,Inamoto,7.7.2009,United States
Spencer,Semioli,7.2.2011,United States
Henri,Talvitie,27.2.2020,Finland
Janis,Bulvitis,27.3.2018,Latvia
Adam,Svedberg,4.9.2019,Sweden
Jozef,Paukovcek,12.6.2015,Slovakia
Felix,Strande,20.9.2018,Norway
Mattia,Benito,7.9.2020,Switzerland
Kevin,Schütz,7.11.2015,Germany
Ben,Ruhwedel,3.5.2018,United States
Nicolas,Warm,24.12.2016,Canada
Alexandr,Yepifanov,6.2.2020,Russia
Jan,Lukas,8.8.2019,Czechia
Andreas,Kjær,2.8.2017,Denmark
Anthony,Oldham,12.5.2018,United States
Bernard,Roux,18.6.2018,Canada
Alex,Trecapelli,30.8.2016,Canada
Josh,Schiavo,12.9.2018,United States
Graham,Nieves,14.5.2017,United States
Lucas,Negrin,27.6.2017,Canada
Ville,Salmi,28.5.2019,Finland
Kyle,Prueter,13.10.2018,Canada
Dmitry,Smetanin,4.9.2015,Russia
Aaron,Schäfer,23.1.2018,Germany
Jordan,Vandermeer,16.8.2018,Canada
Peter,DeStefani,24.10.2014,United States
Matt,Pomerleau,7.7.2017,Canada
Aapo,Markkula,2.3.2015,Finland
Marko,Hansson,29.3.2019,Sweden
Alec,Ruikka,3.2.2016,United States
Rob,Chaput,16.8.2015,Canada
Quinn,Schueneman,9.9.2018,United States
Martin,Croteau,20.11.2017,Canada
Jonathan,Montembeault,26.5.2018,Canada
Scott,Winkler,28.8.2018,United States
Liam,Jacobson,3.7.2018,Canada
Jordan,Beirnes,14.7.2015,Canada
Dylan,Skeoch,28.4.2018,Canada
Sean,Witkowski,2.8.2017,United States
Alex,O'Brien,16.5.2019,Canada
Jacob,Berger,16.11.2014,Canada
Peter,Dufour,8.6.2016,Canada
Liam,Gaunce,22.3.2020,Canada
Tyler,Harrison,17.11.2014,Canada
Mike,Courcelles,17.11.2018,Canada
Gustav,Jernberg,23.3.2016,Sweden
Adrian,Hansson,6.10.2017,Sweden
Olivier,Andries,19.3.2016,Canada
Dan,Wiseman,7.3.2015,Canada
Miloslav,Kucera,29.9.2015,Czechia
Jake,Trudeau,14.6.2018,Canada
Nathan,Gilbert,13.1.2016,Canada
Brian,Neiley,26.10.2017,United States
Nikita,Yachmenyov,4.10.2017,Russia
Evan,Stoa,23.8.2016,United States
Tobias,Olsson,17.3.2016,Sweden
Christian,Richard,13.11.2014,Canada
Jon,Plouffe,24.3.2017,Canada
Matt,Opilka,8.6.2015,United States
Liam,Moody,12.6.2019,Canada
Ross,Stief,24.5.2020,United States
Daniel,Huether,19.8.2019,Canada
Erik,Issa,31.1.2018,Sweden
Blake,Lachapelle,27.6.2018,Canada
Craig,Pardy,28.6.2018,Canada
Sean,Besse,12.6.2015,United States
James,Clare,25.6.2018,Canada
Max,Lambert,18.10.2019,Canada
Christoffer,Runsala,2.10.2017,Finland
Martin,Paukovcek,3.2.2018,Slovakia
Freddy,Mikowski,20.5.2017,United States
Eric,Ledek,9.5.2015,United States
Joe,Olivieri,12.5.2020,United States
Taylor,Kreutzer,16.11.2015,United States
Blake,Haley,9.10.2015,Canada
Brendan,McNeely,12.4.2019,Canada
Juha-Pekka,Pokka,22.6.2016,Finland
Zach,Pearce,7.12.2018,Canada
Steven,Andrew,2.4.2020,United States
Stephen,Fontaine,9.12.2018,Canada
Denis,Shpakov,26.1.2018,Russia
Lukas,Kopic,1.4.2015,Czechia
Ivan,Sharov,13.10.2018,Russia
Yury,Golyshev,25.1.2016,Russia
Brian,Sherwood,9.7.2019,United States
William,Varis,14.10.2019,Finland
Sven,Valenza,19.6.2019,Switzerland
Ted,Halvordsson,23.7.2016,Sweden
Jean-Michel,Zajac,5.1.2015,Canada
Joachim,Kjær,21.5.2019,Denmark
Garrett,De Leo,22.7.2020,United States
Ruslan,Yevtushenko,21.9.2017,Ukraine
Ki-Bum,Cho,19.8.2017,South Korea
Samuel,Locke,24.1.2016,Canada
Attila,Kovács,10.4.2016,Hungary
Jacob,Landry,10.8.2019,Canada
Ante,Pavlovic,26.4.2018,Croatia
Gustav,Kariander,21.1.2015,Sweden
Pierre,Ettori,8.7.2019,France
Ziga,Cimirotic,28.10.2015,Slovenia
Philippe,Marois,10.9.2017,Canada
Frank,Vossebelt,13.4.2018,Netherlands
Joni,Forss,13.9.2016,Finland
Evgenii,Rodionov,8.12.2017,Kazakhstan
Zdeno,Mikes,23.12.2019,Slovakia
Johan,Ekroth,6.3.2015,Sweden
Ronnie,Shuart,26.12.2017,United States
Titas,Dubrovskij,14.8.2017,Lithuania
Dean,Clements,2.5.2018,Great Britain
Nick,Somoza,20.6.2019,United States
Walter,Cazzola,19.5.2016,Canada
Jamie,Sarnowski,11.12.2019,United States
Fabio,Orendorz,14.6.2016,Germany
Max,Blackburn,20.9.2016,Canada
Christoph,Frick,17.6.2016,Switzerland
Stefan,Raffl,5.4.2019,Austria
Markus,Heikkinen,2.5.2017,Finland
Yi'nan,Zhang,31.7.2016,China
Alec,Weis,19.4.2020,United States
Alexis,Hanna,14.11.2018,Canada
Joona,Huttunen,30.8.2015,Finland
Anthony,Marsh,16.1.2018,United States
Gustavo,Romero,9.3.2018,Mexico
Sander,Kahr,24.10.2019,Estonia
Josef,Peterek,14.11.2016,Czechia
Jaxon,Raaymakers,5.6.2016,Canada
Angelo,Donose,19.7.2016,Romania
Ruslan,Kryuchkov,26.1.2017,Russia
Yakov,Kulakov,8.11.2019,Russia
Maxime,De Cubber,29.9.2014,Canada
Eric,Martin,4.9.2017,Canada
Espen,Strand,17.8.2018,Norway
Lynden,Jackson,2.7.2020,Canada
